总里程,业务类型,需求类型1,需求类型2,线路编码,是否续签,始发网点,目的网点,交易成功时长,成交对象,车辆长度,车辆吨位,标的展示策略,打包类型,运输等级,调价类型,调价紧急程度,始发地省份名称,目的地省份名称,车辆类型分类,交易对象,地区类型,地区,需求紧急程度,计划靠车前可用分钟数,计划发车前可用分钟数,计划到达前行驶分钟数,计划卸货分钟数,交易运行分钟数,实际靠车前可用分钟数,实际发车前可用分钟数,实际结束前分钟数,调价审核分钟数,线路指导价（不含税）
144.0,重货,普通,计划,91,已分拨续签,19,10,45,B,9.6,14.0,DIR,人工,二级运输,调高,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,29760.0,29820.0,146.0,85.0,2836.233333,29459.35,29616.6,255.666667,0.033333,835
241.0,速运,普通,计划,73,已分拨续签,14,16,40,B,9.6,14.0,DIR,周期流向,二级运输,调高,常规,河南省,河南省,厢式运输车,B,分拨区,5,常规订单,16503.0,16623.0,215.0,41.0,2840.85,16433.933333,16624.133333,2.1,0.083333,956
54.91,重货,普通,计划,8,非续签,4,2,1597,B,7.6,7.0,BDC,周期流向,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,29913.0,29993.0,47.0,54.0,1050.0,29496.233333,29585.8,109.55,22.516667,403
241.0,速运,普通,计划,72,已分拨续签,14,16,191,B,9.6,14.0,DIR,周期流向,二级运输,调高,常规,河南省,河南省,厢式运输车,B,分拨区,5,常规订单,39130.0,39590.0,220.0,41.0,2689.983333,39026.733333,39401.55,103.75,0.05,1369
144.0,重货,普通,计划,91,已分拨续签,19,10,44,B,9.6,14.0,DIR,人工,二级运输,调高,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,18240.0,18300.0,146.0,85.0,2835.95,18036.8,18039.133333,98.383333,0.033333,835
54.9,重货,普通,计划,15,非续签,4,3,1313,B,7.6,7.0,BDC,周期流向,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,26630.0,26720.0,85.0,28.0,6627.0,26472.016667,26711.95,413.083333,0.25,394
144.0,重货,普通,计划,91,已分拨续签,19,10,2854,B,9.6,14.0,DIR,人工,二级运输,调高,常规,广东省,广东省,厢式运输车,B,分拨区,3,特急订单,23511.0,23581.0,146.0,85.0,1458.45,22754.7,23082.883333,229.0,0.033333,707
45.0,速运,普通,计划,86,已分拨续签,18,17,732,B,5.2,3.0,DIR,周期流向,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,26518.0,26548.0,60.0,41.0,2148.333333,26370.733333,26546.266667,4.266667,2905.95,284
144.0,重货,普通,临时,91,非续签,19,10,196,C,9.6,14.0,BDC,单边,二级运输,未调整,紧急,广东省,广东省,厢式运输车,BC,分拨区,3,常规订单,769.0,979.0,146.0,85.0,686.0,724.083333,981.316667,62.7,175.483333,843
241.0,重货,普通,计划,81,已分拨续签,15,16,38,B,9.6,14.0,DIR,周期流向,二级运输,调高,常规,河南省,河南省,厢式运输车,B,分拨区,5,常规订单,13644.0,13884.0,225.0,41.0,2843.0,13544.483333,13677.933333,4.683333,0.05,1145
54.9,重货,普通,计划,3,非续签,4,1,1318,B,7.6,7.0,BDC,周期流向,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,38484.0,38624.0,115.0,46.0,6926.0,38263.05,38606.966667,1049.65,0.133333,394
45.0,速运,普通,计划,86,已分拨续签,18,17,35,B,5.2,3.0,DIR,人工,二级运输,未调整,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,43763.0,43793.0,60.0,17.0,2845.233333,43609.616667,43775.783333,1.266667,0.016667,257
54.9,重货,普通,计划,16,非续签,4,3,2851,B,7.6,7.0,BDC,周期流向,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,35708.0,35848.0,85.0,28.0,1207.0,35689.716667,35832.466667,1023.383333,0.133333,394
33.0,速运,普通,计划,27,已分拨续签,5,9,55,B,4.2,1.5,DIR,周期流向,三级运输,未调整,常规,广东省,广东省,厢式运输车,B,业务区,2,常规订单,26437.0,26472.0,55.0,12.0,2826.016667,26323.166667,26464.566667,3.65,0.1,111
45.0,速运,普通,计划,86,已分拨续签,18,17,732,B,5.2,3.0,DIR,周期流向,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,30838.0,30868.0,60.0,41.0,2148.333333,30637.35,30709.683333,2.666667,2905.95,284
54.9,重货,普通,临时,17,非续签,4,3,110,B,7.6,7.0,BDC,单边,三级运输,调高,非常紧急,北京市,北京市,厢式运输车,BC,业务区,1,特急订单,151.0,241.0,85.0,28.0,42.0,119.8,195.433333,47.333333,0.2,394
241.0,速运,普通,临时,72,非续签,14,16,5520,B,9.6,14.0,BDC,周期流向,二级运输,调高,常规,河南省,河南省,厢式运输车,BC,分拨区,5,常规订单,7501.0,8071.0,230.0,41.0,1722.0,7489.566667,7947.316667,6.4,0.266667,847
241.0,速运,普通,计划,74,已分拨续签,14,16,187,B,9.6,14.0,DIR,周期流向,二级运输,调高,常规,河南省,河南省,厢式运输车,B,分拨区,5,常规订单,41444.0,41454.0,213.0,41.0,2693.15,41255.95,41421.416667,4.666667,0.05,917
45.0,速运,普通,计划,90,已分拨续签,18,17,16,B,5.2,3.0,DIR,人工,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,24861.0,24891.0,60.0,17.0,2864.633333,24782.9,24893.533333,4.65,94.316667,284
144.0,重货,普通,计划,91,已分拨续签,19,10,42,C,9.6,14.0,DIR,周期流向,二级运输,调高,常规,广东省,广东省,厢式运输车,C,分拨区,3,特急订单,13535.0,13595.0,146.0,85.0,2838.183333,12842.633333,13537.4,28.416667,0.033333,697
241.0,速运,普通,计划,72,非续签,14,16,1283,B,9.6,14.0,DIR,周期流向,二级运输,调高,常规,河南省,河南省,厢式运输车,B,分拨区,5,特急订单,13108.0,13678.0,243.0,41.0,6065.0,13094.183333,13292.833333,2.766667,0.216667,1292
46.82,重货,普通,计划,5,非续签,4,2,1143,B,7.6,7.0,BDC,周期流向,三级运输,未调整,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,28848.0,29388.0,90.0,23.0,1424.0,28771.5,29343.683333,442.866667,0.133333,541
45.0,速运,普通,计划,90,已分拨续签,18,17,33,B,5.2,3.0,DIR,人工,二级运输,未调整,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,34878.0,34908.0,60.0,17.0,2847.05,34792.65,34882.283333,7.416667,0.033333,257
241.0,重货,普通,计划,81,非续签,15,16,7317,B,9.6,14.0,BDC,周期流向,二级运输,调高,常规,河南省,河南省,厢式运输车,BC,分拨区,5,常规订单,24863.0,25043.0,230.0,41.0,184.0,24711.883333,25050.633333,310.3,0.25,1037
45.0,速运,普通,计划,85,已分拨续签,18,17,3,B,5.2,3.0,DIR,人工,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,30786.0,30816.0,55.0,17.0,2876.883333,30665.7,30712.833333,4.266667,241.616667,284
144.0,重货,普通,计划,91,已分拨续签,19,10,3117,C,9.6,14.0,DIR,人工,二级运输,调高,常规,广东省,广东省,厢式运输车,C,分拨区,3,特急订单,13435.0,13505.0,146.0,85.0,1294.483333,12711.633333,13241.366667,163.3,0.033333,707
2544.0,速运,普通,计划,69,已分拨续签,12,20,1421,B,15.0,30.0,DIR,周期流向,一级运输,调高,常规,陕西省,新疆维吾尔自治区,厢式运输车,B,分拨区,4,常规订单,32106.0,32166.0,2790.0,66.0,1459.333333,31933.666667,32078.866667,7.716667,0.016667,12004
2670.0,重货,普通,临时,51,非续签,11,20,12,C,15.0,30.0,BDC,单边,一级运输,调高,紧急,陕西省,新疆维吾尔自治区,厢式运输车,BC,分拨区,4,紧急订单,653.0,803.0,2970.0,66.0,642.0,253.35,606.916667,129.616667,0.066667,12109
144.0,重货,普通,计划,92,已分拨续签,19,10,24,C,9.6,14.0,DIR,周期流向,二级运输,未调整,常规,广东省,广东省,厢式运输车,C,分拨区,3,常规订单,32296.0,32566.0,150.0,205.0,2856.1,32223.566667,32298.616667,60.4,0.05,1023
45.0,速运,普通,计划,85,已分拨续签,18,17,3,B,5.2,3.0,DIR,人工,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,43746.0,43776.0,55.0,17.0,2876.883333,43529.85,43581.283333,2.783333,241.616667,284
241.0,速运,普通,计划,72,已分拨续签,14,16,308,B,9.6,14.0,DIR,周期流向,二级运输,调高,常规,河南省,河南省,厢式运输车,B,分拨区,5,特急订单,24544.0,25294.0,243.0,41.0,2572.783333,24462.366667,24809.633333,1.633333,0.033333,1292
2544.0,速运,普通,计划,63,已分拨续签,12,20,1307,B,15.0,30.0,DIR,周期流向,一级运输,调高,常规,陕西省,新疆维吾尔自治区,厢式运输车,B,分拨区,4,常规订单,31629.0,31689.0,2750.0,66.0,1573.483333,30565.966667,31504.316667,141.016667,0.05,10618
241.0,重货,普通,计划,81,非续签,15,16,380,B,9.6,14.0,DIR,周期流向,二级运输,调低,常规,河南省,河南省,厢式运输车,B,分拨区,5,常规订单,36177.0,36837.0,225.0,41.0,1236.0,36053.333333,36362.283333,2.433333,0.683333,1377
36.0,速运,普通,计划,43,已分拨续签,6,9,62,C,4.2,1.5,DIR,人工,三级运输,调低,常规,广东省,广东省,厢式运输车,C,业务区,2,常规订单,30801.0,30831.0,50.0,12.0,2818.433333,30736.433333,30790.15,13.533333,0.016667,179
45.0,速运,普通,计划,89,已分拨续签,18,17,1457,B,5.2,3.0,DIR,周期流向,二级运输,未调整,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,16136.0,16166.0,60.0,17.0,1423.616667,16013.6,16124.183333,2.95,0.016667,257
33.0,速运,普通,计划,23,已分拨续签,5,9,428,B,4.2,1.5,DIR,周期流向,三级运输,未调整,常规,广东省,广东省,厢式运输车,B,业务区,2,常规订单,25615.0,25645.0,70.0,12.0,2452.833333,25577.283333,25636.983333,2.583333,0.033333,111
54.9,重货,普通,计划,17,已分拨续签,4,3,58,B,7.6,7.0,DIR,周期流向,三级运输,调高,常规,北京市,北京市,厢式运输车,B,业务区,1,常规订单,34560.0,34800.0,85.0,28.0,2822.233333,34500.516667,34712.383333,24.1,0.033333,430
144.0,重货,普通,计划,91,非续签,19,10,153,B,9.6,14.0,DIR,人工,二级运输,调高,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,25085.0,25145.0,146.0,41.0,362.0,24718.383333,25058.533333,72.833333,0.966667,788
144.0,重货,普通,临时,91,非续签,19,10,105,C,9.6,14.0,BDC,单边,二级运输,未调整,紧急,广东省,广东省,厢式运输车,BC,分拨区,3,紧急订单,572.0,902.0,146.0,85.0,567.0,543.583333,882.75,171.366667,100.233333,1022
2544.0,速运,普通,临时,69,非续签,12,20,160,C,15.0,30.0,BDC,单边,一级运输,调高,常规,陕西省,新疆维吾尔自治区,厢式运输车,BC,分拨区,4,常规订单,2024.0,2084.0,2790.0,66.0,1857.0,2102.1,2263.7,12.766667,0.133333,10519
241.0,速运,普通,计划,72,非续签,14,16,3898,B,9.6,14.0,BDC,周期流向,二级运输,调高,常规,河南省,河南省,厢式运输车,BC,分拨区,5,常规订单,30170.0,30739.0,243.0,28.0,6591.0,30114.05,30563.15,324.233333,1.9,1298
144.0,重货,普通,计划,92,已分拨续签,19,10,18,C,9.6,14.0,DIR,周期流向,二级运输,调高,常规,广东省,广东省,厢式运输车,C,分拨区,3,常规订单,48339.0,48399.0,150.0,205.0,2862.483333,47968.583333,48389.95,75.766667,0.066667,818
45.0,速运,普通,计划,89,已分拨续签,18,17,348,B,5.2,3.0,DIR,周期流向,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,53861.0,53891.0,60.0,17.0,2532.483333,53781.866667,53861.666667,5.466667,0.033333,280
54.91,重货,普通,计划,7,非续签,4,2,2882,B,7.6,7.0,BDC,周期流向,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,49796.0,49856.0,90.0,54.0,1126.0,49682.0,49819.333333,119.516667,149.9,403
241.0,速运,普通,临时,72,非续签,14,16,76,C,9.6,14.0,BDC,单边,二级运输,调高,非常紧急,河南省,河南省,厢式运输车,BC,分拨区,5,特急订单,198.0,408.0,243.0,41.0,122.0,160.283333,273.916667,11.783333,0.05,1078
241.0,重货,普通,临时,81,非续签,15,16,538,B,9.6,14.0,BDC,人工,二级运输,未调整,常规,河南省,河南省,厢式运输车,BC,分拨区,5,常规订单,3709.0,3859.0,225.0,41.0,1731.0,3293.333333,3550.316667,239.35,274.85,1262
55.22,重货,普通,计划,8,非续签,4,2,2881,B,7.6,7.0,BDC,周期流向,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,44396.0,44476.0,90.0,54.0,1124.0,44341.933333,44478.633333,1354.666667,1.933333,405
2544.0,速运,普通,计划,69,已分拨续签,12,20,8445,B,15.0,30.0,DIR,周期流向,一级运输,未调整,常规,陕西省,新疆维吾尔自治区,厢式运输车,B,分拨区,4,常规订单,21992.0,22052.0,2790.0,66.0,8857.0,21821.433333,22064.7,13.933333,0.666667,15000
2544.0,速运,普通,计划,69,已分拨续签,12,20,108,B,15.0,30.0,DIR,周期流向,一级运输,调高,常规,陕西省,新疆维吾尔自治区,厢式运输车,B,分拨区,4,常规订单,40677.0,40737.0,2790.0,66.0,2772.366667,40478.416667,40570.55,200.85,0.033333,10609
2544.0,速运,普通,计划,55,已分拨续签,12,20,60,B,15.0,30.0,DIR,周期流向,一级运输,未调整,常规,陕西省,新疆维吾尔自治区,厢式运输车,B,分拨区,4,常规订单,28269.0,28328.0,2690.0,66.0,2820.416667,27939.483333,27949.65,179.083333,0.1,15000
144.0,重货,普通,计划,93,已分拨续签,19,10,2,C,9.6,14.0,DIR,周期流向,二级运输,未调整,常规,广东省,广东省,厢式运输车,C,分拨区,3,常规订单,47138.0,47168.0,150.0,85.0,2878.2,46546.033333,46979.566667,90.0,0.05,1023
144.0,重货,普通,计划,93,已分拨续签,19,10,122,C,9.6,14.0,DIR,周期流向,二级运输,调高,常规,广东省,广东省,厢式运输车,C,分拨区,3,常规订单,54401.0,54431.0,150.0,85.0,2757.583333,54119.85,54419.166667,53.733333,0.066667,935
241.0,速运,普通,计划,79,已分拨续签,14,16,218,B,9.6,14.0,DIR,周期流向,二级运输,未调整,常规,河南省,河南省,厢式运输车,B,分拨区,5,常规订单,38918.0,38977.0,227.0,28.0,2662.533333,38904.916667,38977.05,3.666667,0.066667,999
2571.0,速运,普通,计划,63,非续签,12,20,640,B,15.0,30.0,DIR,周期流向,一级运输,调高,常规,陕西省,新疆维吾尔自治区,厢式运输车,B,分拨区,4,常规订单,7585.0,7645.0,3040.0,66.0,215.0,7429.316667,7652.7,33.216667,1.25,11098
45.0,速运,普通,计划,85,已分拨续签,18,17,934,B,5.2,3.0,DIR,人工,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,19527.0,19557.0,55.0,17.0,1946.233333,19397.583333,19435.866667,3.7,0.016667,280
144.0,重货,普通,计划,91,已分拨续签,19,10,54,B,9.6,14.0,DIR,人工,二级运输,调高,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,25436.0,25496.0,146.0,85.0,2827.1,24588.283333,24804.383333,1145.183333,0.05,835
54.9,重货,普通,计划,3,非续签,4,1,2834,B,7.6,7.0,BDC,周期流向,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,14137.0,14277.0,115.0,46.0,1236.0,13899.6,14184.9,68.016667,0.116667,415
2544.0,速运,普通,计划,63,已分拨续签,12,20,1160,B,15.0,30.0,DIR,人工,一级运输,调高,常规,陕西省,新疆维吾尔自治区,厢式运输车,B,分拨区,4,常规订单,34442.0,34592.0,2750.0,65.0,2871.8,33779.333333,34259.35,235.433333,0.883333,10572
241.0,重货,普通,计划,81,已分拨续签,15,16,227,B,9.6,14.0,DIR,周期流向,二级运输,调高,常规,河南省,河南省,厢式运输车,B,分拨区,5,常规订单,52315.0,52555.0,225.0,41.0,2652.933333,52231.883333,52556.45,3.6,0.033333,1165
45.0,速运,普通,计划,85,已分拨续签,18,17,932,B,5.2,3.0,DIR,人工,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,38248.0,38278.0,55.0,17.0,1948.383333,38005.116667,38160.433333,2.416667,0.05,280
54.9,重货,普通,计划,16,非续签,4,3,2851,B,7.6,7.0,BDC,周期流向,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,44288.0,44488.0,85.0,28.0,1207.0,43989.083333,44418.866667,72.833333,0.133333,443
45.0,速运,普通,计划,89,已分拨续签,18,17,29,B,5.2,3.0,DIR,周期流向,二级运输,未调整,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,34806.0,34836.0,60.0,17.0,2851.833333,34669.333333,34834.7,16.816667,0.033333,257
144.0,重货,普通,临时,93,非续签,19,10,115,B,9.6,14.0,BDC,单边,二级运输,未调整,常规,广东省,广东省,厢式运输车,BC,分拨区,3,常规订单,1001.0,1301.0,150.0,85.0,988.0,1051.4,1256.383333,74.816667,101.55,934
241.0,速运,普通,计划,72,非续签,14,16,1283,B,9.6,14.0,DIR,周期流向,二级运输,调高,常规,河南省,河南省,厢式运输车,B,分拨区,5,特急订单,44788.0,45358.0,243.0,41.0,6065.0,44778.316667,45158.266667,91.783333,0.216667,1292
241.0,速运,普通,计划,78,已分拨续签,14,16,163,B,9.6,14.0,DIR,周期流向,二级运输,调低,常规,河南省,河南省,厢式运输车,B,分拨区,5,常规订单,19777.0,19847.0,220.0,41.0,2717.483333,19736.366667,19848.566667,3.85,0.116667,1191
45.0,速运,普通,计划,86,已分拨续签,18,17,30,B,5.2,3.0,DIR,人工,二级运输,未调整,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,55274.0,55304.0,60.0,17.0,2850.066667,55181.3,55247.816667,2.9,0.033333,257
144.0,重货,普通,计划,91,非续签,19,10,3649,C,9.6,14.0,DIR,单边,二级运输,调高,紧急,广东省,广东省,厢式运输车,C,分拨区,3,紧急订单,666.0,726.0,146.0,85.0,15.15,657.866667,730.866667,69.666667,3641.533333,835
54.9,重货,普通,计划,16,非续签,4,3,4722,B,7.6,7.0,BDC,周期流向,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,42875.0,43015.0,100.0,28.0,1169.0,42803.116667,43008.166667,112.033333,88.85,403
144.0,重货,普通,计划,93,已分拨续签,19,10,7447,C,9.6,14.0,DIR,周期流向,二级运输,调高,常规,广东省,广东省,厢式运输车,C,分拨区,3,常规订单,15175.0,15355.0,150.0,85.0,7903.0,14759.583333,15358.6,964.233333,0.933333,835
144.0,重货,普通,计划,91,已分拨续签,19,10,1370,B,9.6,14.0,DIR,周期流向,二级运输,调高,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,40789.0,40849.0,146.0,85.0,1511.25,40702.216667,40840.75,85.066667,0.033333,835
45.0,速运,普通,计划,87,非续签,18,17,145,B,5.2,3.0,DIR,人工,二级运输,调低,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,17666.0,17706.0,63.0,17.0,3122.0,17548.616667,17687.033333,2.733333,0.716667,284
241.0,速运,普通,计划,74,已分拨续签,14,16,1265,B,9.6,14.0,DIR,周期流向,二级运输,调低,常规,河南省,河南省,厢式运输车,B,分拨区,5,常规订单,42444.0,42514.0,220.0,41.0,1615.383333,42276.283333,42519.85,3.083333,0.283333,1191
54.9,重货,普通,计划,2,非续签,4,1,4722,B,7.6,7.0,BDC,周期流向,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,41160.0,41195.0,90.0,36.0,1169.0,40803.366667,41188.783333,39.666667,91.1,403
144.0,重货,普通,临时,91,非续签,19,10,13,C,9.6,14.0,BDC,单边,二级运输,未调整,紧急,广东省,广东省,厢式运输车,BC,分拨区,3,特急订单,237.0,447.0,146.0,85.0,232.0,255.133333,360.533333,85.966667,8.216667,1022
45.0,速运,普通,计划,90,已分拨续签,18,17,1457,B,5.2,3.0,DIR,人工,二级运输,未调整,常规,广东省,广东省,厢式运输车,B,分拨区,3,常规订单,16206.0,16236.0,60.0,17.0,1423.433333,16156.416667,16204.35,0.816667,0.033333,257
54.9,重货,普通,计划,16,非续签,4,3,4724,B,7.6,7.0,BDC,周期流向,三级运输,调高,常规,北京市,北京市,厢式运输车,BC,业务区,1,常规订单,37055.0,37255.0,100.0,28.0,1168.0,36962.283333,37202.316667,2644.916667,89.316667,403
2601.0,速运,普通,计划,69,非续签,12,20,26,B,15.0,30.0,DIR,周期流向,一级运输,调高,常规,陕西省,新疆维吾尔自治区,厢式运输车,B,分拨区,4,特急订单,26436.0,26496.0,2911.0,41.0,3340.0,26056.566667,26120.283333,50.716667,0.766667,10676
2544.0,速运,普通,计划,61,非续签,12,20,135,B,15.0,30.0,BDC,周期往返,一级运输,调高,常规,陕西省,新疆维吾尔自治区,厢式运输车,BC,分拨区,4,常规订单,51830.0,51890.0,2750.0,66.0,12117.0,51874.05,52096.183333,105.75,1.85,11538
